Title,Acronym,source,rank,core_id
"International Conference on Parallel and Distributed Computing, Applications and Technologies",PDCAT,CORE2020,B,1162
"International Conference on Parallel and Distributed Computing, Applications and Technologies",PDCAT,CORE2018,B,1162
"International Conference on Parallel and Distributed Computing, Applications and Technologies",PDCAT,CORE2017,B,1162
"International Conference on Parallel and Distributed Computing, Applications and Technologies",PDCAT,CORE2014,B,1162
"International Conference on Parallel and Distributed Computing, Applications and Technologies",PDCAT,CORE2013,B,1162
"International Conference on Parallel and Distributed Computing, Applications and Technologies",PDCAT,ERA2010,B,1162
"International Conference on Parallel and Distributed Computing, Applications and Technologies",PDCAT,CORE2008,B,1162
International Conference on Parallel and Distributed Processing Techniques and Applications,PDPTA,CORE2021,National: USA,1163
International Conference on Parallel and Distributed Processing Techniques and Applications,PDPTA,CORE2020,National: USA,1163
International Conference on Parallel and Distributed Processing Techniques and Applications,PDPTA,CORE2018,B,1163
International Conference on Parallel and Distributed Processing Techniques and Applications,PDPTA,CORE2017,B,1163
International Conference on Parallel and Distributed Processing Techniques and Applications,PDPTA,CORE2014,B,1163
International Conference on Parallel and Distributed Processing Techniques and Applications,PDPTA,CORE2013,B,1163
International Conference on Parallel and Distributed Processing Techniques and Applications,PDPTA,ERA2010,B,1163
International Conference on Parallel and Distributed Processing Techniques and Applications,PDPTA,CORE2008,C,1163
International Conference on Parallel and Distributed Systems,ICPADS,CORE2021,B,1164
International Conference on Parallel and Distributed Systems,ICPADS,CORE2020,B,1164
International Conference on Parallel and Distributed Systems,ICPADS,CORE2018,B,1164
International Conference on Parallel and Distributed Systems,ICPADS,CORE2017,B,1164
International Conference on Parallel and Distributed Systems,ICPADS,CORE2014,B,1164
International Conference on Parallel and Distributed Systems,ICPADS,CORE2013,B,1164
International Conference on Parallel and Distributed Systems,ICPADS,ERA2010,B,1164
International Conference on Parallel and Distributed Systems,ICPADS,CORE2008,B,1164
International Conference on Parallel Architecture and Compilation Techniques,PACT,CORE2021,B,1165
International Conference on Parallel Architecture and Compilation Techniques,PACT,CORE2020,A,1165
International Conference on Parallel Architecture and Compilation Techniques,PACT,CORE2018,A,1165
International Conference on Parallel Architecture and Compilation Techniques,PACT,CORE2017,A,1165
International Conference on Parallel Architecture and Compilation Techniques,PACT,CORE2014,A,1165
International Conference on Parallel Architecture and Compilation Techniques,PACT,CORE2013,A,1165
International Conference on Parallel Architecture and Compilation Techniques,PACT,ERA2010,A,1165
International Conference on Parallel Architecture and Compilation Techniques,PACT,CORE2008,A,1165
International Conference on Parallel Processing,ICPP,CORE2021,A,1167
International Conference on Parallel Processing,ICPP,CORE2020,A,1167
International Conference on Parallel Processing,ICPP,CORE2018,A,1167
International Conference on Parallel Processing,ICPP,CORE2017,A,1167
International Conference on Parallel Processing,ICPP,CORE2014,A,1167
International Conference on Parallel Processing,ICPP,CORE2013,A,1167
International Conference on Parallel Processing,ICPP,ERA2010,A,1167
International Conference on Parallel Processing,ICPP,CORE2008,A,1167
International Conference on Parallel Processing and Applied Mathematics,PPAM,CORE2021,National: Poland,1168
International Conference on Parallel Processing and Applied Mathematics,PPAM,CORE2020,National: Poland,1168
International Conference on Parallel Processing and Applied Mathematics,PPAM,CORE2018,C,1168
International Conference on Parallel Processing and Applied Mathematics,PPAM,CORE2017,C,1168
International Conference on Parallel Processing and Applied Mathematics,PPAM,CORE2014,C,1168
International Conference on Parallel Processing and Applied Mathematics,PPAM,CORE2013,C,1168
International Conference on Parallel Processing and Applied Mathematics,PPAM,ERA2010,C,1168
International Conference on Pattern Recognition,ICPR,CORE2021,B,1169
International Conference on Pattern Recognition,ICPR,CORE2020,B,1169
International Conference on Pattern Recognition,ICPR,CORE2018,B,1169
International Conference on Pattern Recognition,ICPR,CORE2017,B,1169
International Conference on Pattern Recognition,ICPR,CORE2014,B,1169
International Conference on Pattern Recognition,ICPR,CORE2013,B,1169
International Conference on Pattern Recognition,ICPR,ERA2010,B,1169
International Conference on Pattern Recognition,ICPR,CORE2008,A,1169
International Conference on Persuasive Technology,Persuasive,CORE2018,B,1170
International Conference on Persuasive Technology,Persuasive,CORE2017,B,1170
International Conference on Persuasive Technology,Persuasive,CORE2014,B,1170
International Conference on Persuasive Technology,Persuasive,CORE2013,B,1170
International Conference on Persuasive Technology,Persuasive,ERA2010,B,1170
International Conference on Pervasive Computing (Joined with UbiComp from 2013),PERVASIVE,CORE2014,A*,1171
International Conference on Pervasive Computing (Joined with UbiComp from 2013),PERVASIVE,CORE2013,A*,1171
International Conference on Pervasive Computing (Joined with UbiComp from 2013),PERVASIVE,ERA2010,A,1171
International Conference on Pervasive Computing (Joined with UbiComp from 2013),PERVASIVE,CORE2008,A*,1171
International Conference on Pervasive Computing and Applications,ICPCA,CORE2018,C,1172
International Conference on Pervasive Computing and Applications,ICPCA,CORE2017,C,1172
International Conference on Pervasive Computing and Applications,ICPCA,CORE2014,C,1172
International Conference on Pervasive Computing and Applications,ICPCA,CORE2013,C,1172
International Conference on Pervasive Computing and Applications,ICPCA,ERA2010,C,1172
International Conference on Pervasive Services,ICPS,CORE2018,C,1173
International Conference on Pervasive Services,ICPS,CORE2017,C,1173
International Conference on Pervasive Services,ICPS,CORE2014,C,1173
International Conference on Pervasive Services,ICPS,CORE2013,C,1173
International Conference on Pervasive Services,ICPS,ERA2010,C,1173
International Conference on Pressure Surges,,ERA2010,A,1174
International Conference on Principles and Practice of Constraint Programming,CP,CORE2021,A,1175
International Conference on Principles and Practice of Constraint Programming,CP,CORE2020,A,1175
International Conference on Principles and Practice of Constraint Programming,CP,CORE2018,A,1175
International Conference on Principles and Practice of Constraint Programming,CP,CORE2017,A,1175
International Conference on Principles and Practice of Constraint Programming,CP,CORE2014,A,1175
International Conference on Principles and Practice of Constraint Programming,CP,CORE2013,A,1175
International Conference on Principles and Practice of Constraint Programming,CP,ERA2010,A,1175
International Conference on Principles and Practice of Constraint Programming,CP,CORE2008,A,1175
International Conference on Principles and Practice of Declarative Programming,PPDP,CORE2021,C,1176
International Conference on Principles and Practice of Declarative Programming,PPDP,CORE2020,B,1176
International Conference on Principles and Practice of Declarative Programming,PPDP,CORE2018,B,1176
International Conference on Principles and Practice of Declarative Programming,PPDP,CORE2017,B,1176
International Conference on Principles and Practice of Declarative Programming,PPDP,CORE2014,B,1176
International Conference on Principles and Practice of Declarative Programming,PPDP,CORE2013,B,1176
International Conference on Principles and Practice of Declarative Programming,PPDP,ERA2010,B,1176
International Conference on Principles and Practice of Declarative Programming,PPDP,CORE2008,B,1176
International Conference on Principles of Distributed Systems,OPODIS,CORE2021,B,1177
International Conference on Principles of Distributed Systems,OPODIS,CORE2020,B,1177
International Conference on Principles of Distributed Systems,OPODIS,CORE2018,B,1177
International Conference on Principles of Distributed Systems,OPODIS,CORE2017,B,1177
International Conference on Principles of Distributed Systems,OPODIS,CORE2014,B,1177
International Conference on Principles of Distributed Systems,OPODIS,CORE2013,B,1177
International Conference on Principles of Distributed Systems,OPODIS,ERA2010,B,1177
International Conference on Principles of Distributed Systems,OPODIS,CORE2008,B,1177
"International Conference on Probability, Statistics and Operational Research",PSOR,CORE2018,C,1179
"International Conference on Probability, Statistics and Operational Research",PSOR,CORE2017,C,1179
"International Conference on Probability, Statistics and Operational Research",PSOR,CORE2014,C,1179
"International Conference on Probability, Statistics and Operational Research",PSOR,CORE2013,C,1179
"International Conference on Probability, Statistics and Operational Research",PSOR,ERA2010,C,1179
"International Conference on Probability, Statistics and Operational Research",PSOR,CORE2008,C,1179
International Conference on Product Research,,ERA2010,B,1180
"IEEE International Conference on Program Comprehension (previously IWPC, changed in 2006)",ICPC,CORE2021,A,1181
"IEEE International Conference on Program Comprehension (previously IWPC, changed in 2006)",ICPC,CORE2020,C,1181
"IEEE International Conference on Program Comprehension (previously IWPC, changed in 2006)",ICPC,CORE2018,C,1181
"IEEE International Conference on Program Comprehension (previously IWPC, changed in 2006)",ICPC,CORE2017,C,1181
"IEEE International Conference on Program Comprehension (previously IWPC, changed in 2006)",ICPC,CORE2014,C,1181
